2|飞机起飞与降落时，如下哪种情况最有利于安全保障？|顺风起飞，顺风降落| 顺风起飞，逆风降落|逆风起飞，顺风降落 | 逆风起飞，逆风降落|4
2|将红色颜料与哪中颜料可配成紫色？|蓝|绿|黄|灰|1
2|爱因斯坦生于|德国|法国|美国|瑞典|1
2|正常人应有牙齿多少颗？|32|30|34|36|1
2|人的五官中哪个感觉反应最快？|嗅觉|视觉|听觉|味觉|4
2|我国不受寒潮影响的地区是？|雅鲁藏布江谷地|海南岛|台湾岛|汾河谷地|1
2|诱发海啸的原因是？|台风 |龙卷风|海底地震 |大陆地震|3
2|中秋节那天月亮升起的时刻是？|日落时|子夜|中午|日出前2小时|1
2|天气预报“今天阴有小雨”，小雨的降雨量为多少？ |15毫升以下|20毫升以下|25毫升以下|30毫升以下|1
2|人体最大的器官是？|大脑|肌肉|骨骼|皮肤|4
2|地球的周围有4个圈层,最外层称为 什么？ |大气圈|水圈|土壤岩石圈|生物圈|1
2|根据空气密度与高度的关系把大气分为几层？|3|4|5|6|3
2|天然水体最大的污染源是什么？|工业污水 农田污水|工业污水生活污水|生活污水 农田污水|酸雨生活污水 |2
2|下列不属于世界四大科学难题的是？|人体基因结构|宇宙中的黑暗物质|受控核聚变|纳米技术|4
2|激光器产生于？|1953|1961|1960|1948|1
2|计算机网络最突出的优点是?|共享资源|精度高|运算速度快|内存容量大|1
2|电子计算机技术在半个世纪中虽有很大进步,但至今其运行仍遵循着一位科学家提出的基本原理。他就是？|牛顿|爱因斯坦|爱迪生|冯·诺依曼|4
2|国务院发布的《计算机软件保护条例》开始施行的日期是？|1985年6月|1990年8月|1991年10月|1992年1月|3
2|一个完整的计算机系统应该包括？|计算机及其外部设备|主机,键盘,显示器|系统软件与应用软件|硬件系统与软件系统|4
2|下列存储设备中,断电后其中信息会丢失的是？|ROM|RIM|硬盘|软盘|2
2|用晶体管作为电子器件制成的计算机属于？|第一代|第二代|第三代|第四代|2
2| 世界上最大的哺乳动物是|大象|蓝鲸|野马|鲨鱼|2
1|感冒忌用下列哪一种食物？|海鱼|豆浆|青菜|生姜|1
1|老年人一天吃几只鸡蛋才合适 |2只|1~2只|1只|2~3只|2  
1|酒中含有酒精，饮酒过多或经常饮酒，会造成酒精中毒，使身体受损，那么，饮酒对人体的哪些器官最为有害？|眼睛 |皮肤|心脏 |肺 |3 
1|苹果中含有增强记忆力的微量元素是？|铁|锌|钙|碘|2
1|吃太多手摇爆米花机爆出的米花会导致？|锡中毒|铅中毒|铬中毒|碘中毒|2
1|方便面里必然有哪种食品添加剂？|防腐剂|合成抗氧化剂 |食用色素|漂白剂|2
1|低盐饮食有利于预防什么疾病？|乙型肝炎|糖尿病|高血压|贫血|3
1|碘缺乏会导致儿童、青少年？|甲亢|无力|心理疾病|生长发育和智力受影响|4
1|夏季在烈日下工作或运动量过大出汗多时，为预防中暑应多喝？ |糖水|糖醋水|盐开水|白开水 |3
1|烧菜时最好在何时加碘盐以减少碘的损失？|烧菜前用碘盐爆锅|烧菜加水后|烧菜加水前|菜将出锅时|4
1|某人由于营养不良，身体浮肿，其食疗补救措施是|多吃蔬菜 |多喝豆汁 |多吃馒头|多喝水|2
1|下列不属于营养物质的是|食物中的葡萄糖 |肝糖元分解形成的葡萄糖|饮水中的碘|食物中的胡萝卜素|2
1|在人的一生中，脑发育的最关键时期是？|胎儿期和婴儿期 |婴儿期和儿童期|儿童期和青春期|青春期和婴儿期|1
1|自然界中，有“智慧元素”之称的是|铁|碘|钙|锌|2
1|食品的保质期是指它的？|生产日期|最终食用期|最佳食用期|出厂日期|3
1|以下哪种食品可以食用?|发霉的茶叶|发芽的土豆|变绿的豆芽|变红的汤圆|3 
1|出现食物中毒症状或者误食化学品时，最先采取的急救措施是？|催吐|吃止泻药物|进行人工呼吸|向卫生防疫部门报告|1
1|铜器与什么不宜长久接触，否则会产生铜绿。用生有铜绿的铜器盛放食品或烹炒菜肴易中毒？|酱油|花椒面|味精|醋|4
1|店灯丝断了，把灯泡晃了晃使灯丝又搭上了，再用的时候会发现？|灯比原来亮了|灯比原来暗了|跟原来一样|不会亮了|1
1|树干为什么常常刷成白色？|防火|灭菌|防牲畜啃食|保暖|2
1|汽车轮胎上的沟纹主要作用是？|减轻车身重量|排除雨水和泥水|增加车身的缓冲|增加与地面的摩擦|1
1|白炽灯用久了会发黑是为什么？|钨丝氧化|钨丝升华|玻璃老化|外表面有灰尘|2
1|下面提供的几种识别矿泉水真假的方法哪一种是错误的？|在日光下无色透明|折光率比自来水大|矿化度比自来水大|矿物质比自来水多|1
1|在一个温度恒定的室内，你赤脚站在瓷砖上觉得比站在棉花上冷是因为？|棉花温度较高|瓷砖导热较快|瓷砖温度低|身体的错觉|2
1|闹钟装入塑料兜并放入水中，闹钟的声音是？|听得清楚|听起来时隐时现|听不到声音|听不清楚|1
1|以下哪种锅炒菜更科学？|铁锅|铝锅|不锈钢锅|陶瓷器|1
1|不能用开水煎中药的原因是？|会杀死植物性中药的有效细胞|开水会使淀粉和蛋白凝结|开水不能和中药溶合|开水会让开水味道散去|2
1|核电站运用了放射性元素的什么来转化为电能？|裂变|聚变|衰变|质量|1
1|菜刀生锈除锈的方法最好用？|用水洗|用洗涤精擦洗|用切开的葱头擦拭|用牙膏清洗|3
1|在糖水中加少量盐尝起来会怎样？|变涩|变咸|更甜|没有区别|3
1|目前人类已知的最软石头是什么？|磷灰石|方解石|滑石|石灰岩|3
1|天空上的星星为什么有的亮有的暗？|大小不一样|发光能力不一样|方向不同|距离不同|4
1|胰岛素是一种？|脂类|蛋白质|碳水化合物|小分子|2
1|古人所谓黄道是哪种天体运行周年的轨道？|地球|月亮|太阳|木星|3
1|现在通用的铅笔是由石墨和什么混合制成的？|铅粉|粘土|松香|硅土|2
1|青蛙除了用肺外还用什么器官呼吸？|肌肉|皮肤|肝脏|腮|2
1|狗的鼻尖为什么经常是湿乎乎的？|狗常年感冒|经常喝水而弄湿的|经常用唾液清洗|滋润嗅觉细胞的分泌物|4
1|美丽的极光多出现在极地上空这是因为？|极夜期间天空黑暗|地球磁场作用的结果|太阳斜射极地高层大气|太阳光反射造成的|2
1|常温下下列哪种物质能导电？|橡皮|陶瓷|铅笔芯|塑料笔5我们每个人每只手都有|3
1|根手指哪根手指上的指甲长得最快呢？|大拇指上的指甲|中指上的指甲|小拇指上的指甲|无名指上的指甲|2
1|如果眼睛感到疲倦时主要是哪个部分疲倦了？|瞳孔|视网膜|晶状体|睫状肌|4
1|下列哪种情况下最容易引起静电|干燥的环境下|潮湿的环境下|刚打完闪电之后|下完雨之后|1
1|大气和水被污染时可能引起人的牙齿和骨骼变酥引起这种污染的元素是？|碘|氟|汞|钙|2
1|生产面粉的车间严禁吸烟主要原因是？|防止火灾|防止爆炸|保护环境|确保面粉质量|2
1|用自来水养鱼时将水注入鱼缸以前需在阳光下曝晒一段时间目的是？|使水中次氯酸分解|起到杀菌作用|增加水中O2的含量|减少二氧化碳浓度|1
1|俗称人造小太阳的强光灯所采用的气体是？|氩气|氖气|氦气|氢气|3
1|柿饼外的白粉是？|果糖粉末|纤维素|淀粉|葡萄糖粉末|4
1|摩托车做飞跃障碍物的表演时为了减少向前翻车的危险应该？|后轮先着地|前轮先着地|尽量前后轮同时着地|紧急止刹|1
1|将空调设置在除湿模式工作，此时即使室温稍高也能令人感觉凉爽，且比制冷模式? |费电|省电|复杂|简单|4
1|大自然中口香糖的分解约需要多少年。|1-2|3-4|5-6|8-10|2
1|以下哪一类茶是半发酵茶？|红茶|绿茶|乌龙茶 |花茶|3  
1|狗热时用什么散热？|皮肤|舌头|眼睛|耳朵|2 
1|树干为什么经常刷成白色？|防火|灭菌|防牲口啃食|区分树木|2         
1|相传我国古代能作“掌上舞”的人是？|杨玉环|赵飞燕|西施|貂蝉|2        
1|醋放久了会生白，为了防止其生白，最好在醋内加一些黄酒后再掺进少？|姜末|白糖|精盐|味精|3     
1|人体最大的细胞是？|卵细胞| 脑细胞|淋巴细胞|干细胞|1
1|“飞天奖”是？|电 影奖|舞蹈奖|电视剧奖|音乐奖|3
1|起初婚礼上放鞭炮是为了？| 震妖除邪|增加喜庆|求子|祝愿婚后美好|1 
1|“碧云天，黄花地，北雁南飞”语出？|《窦娥冤》|《西厢记》|《牡丹亭》|《墙头马上》|2   
1|五子棋最高段位为？ |一段|六段 |九段 |十二段|3  
1|我们日常的主食属于？ |酸性食物 |碱性食物 |中性食物|半酸半碱食物|1
1|女方在怀孕期间、分娩后多长时间，男方不得提出离婚？| 半年| 一年| 一年半| 两年|2 
1|雪莲花的颜色是？ |深红色| 粉红色|白色 |淡黄色|1
1|经常食用以下哪种食物容易引起铅中毒？|油条|松花蛋|豆腐|粉条|2 
1|血液占人体比重的？|7-8%|17-18%|10-12%|30-38%|1
1|冬天倒开水时，最容易爆破的玻璃杯是？|越薄的|越厚的|越高的|没区别|2
1|现在中国有多少姓氏？|两万多|一万多|五千多|三千多|1 
1|在远古时代，跳远是为了？|锻炼身体|捕捉猎物|逃避猛兽|纯属娱乐|3
1|下列哪个作家不是法国人？|雨果|莫泊桑|巴尔扎克 |海涅|4 
1|人的下列感观中哪个反应最快？|嗅觉|视觉|听觉|味觉|4 
1|如果把一个成人的所有血管连接起来，其长度接近？|十公里|一千公里|一万公里|十万公里  |4
1|“沙龙”salon是从哪国传来的外来词？|英国|法国|美国 |俄国|2 
5|2004年的夏季奥运会在哪里举行？|悉尼|雅典|巴黎|北京 |2
5|2004年的欧洲杯在哪个国家进行？|德国|比利时|葡萄牙|荷兰 |3
5|被誉为梦之队的是中国哪个体育代表队？|跳水或乒乓|体操或乒乓|跳水或羽毛|羽毛或体操 |1
5|1984年谁获得的奥运金牌，实现了我过在奥运史上金牌的“零的突破 ？|郎平|许海峰|李宁|黄志红 |2  
5|在双杠的支撑摆动动作中，应以哪个部位为轴摆动？|手|肩|宽|腰 |2
5|个性心理特征包括？ |气质、性格、动机 |气质、性格、需要 |兴趣、动机、需要 |能力、气质、性格 |4
5|中国古代教育中的“六艺”（礼、乐、射、御、书、数）中属于体育范畴的是？ |礼、乐|乐、射|射、御|御、数|3 
5|抓好学校体育工作计划的主要负责人是？|校长|教导主任|体育教研组长|体育教师|3
5|重复训练法的主要特征是？ |不间断进行训练|循环进行训练|反复做同一练习|控制练习的间歇|3
5|对学生进行运动技能成绩的评定可采用？|定量评定|定性评定|定性与定量相结合|因人而异|3
5|奥林匹克精神是？ |更快、更高、更强 |互相了解、友谊、团结和公平竞争|团结、友谊、进步|重要的不是取胜，而是参加 |2
5|逆时针弯道跑时，身体应向什么方向倾斜 ？ |右|左|前|后|2
5|最合理的跳高过杆技术是？|剪式|跨越式|背越式|俯卧式 |3
